Start,End,Open,High,Low,Close,Volume,Market Cap
2024-02-12,2024-02-19,0.5416153988974065
2024-02-05,2024-02-12,0.4926525836215434
2024-01-29,2024-02-05,0.48795222191461457
2024-01-22,2024-01-29,0.5035884818309675
2024-01-15,2024-01-22,0.5277637058093612
2024-01-08,2024-01-15,0.49658906016101917
2024-01-01,2024-01-08,0.5967877371028988
2023-12-25,2024-01-01,0.5957276053185093
2023-12-18,2023-12-25,0.5830490174567268
2023-12-11,2023-12-18,0.5958972606895346
2023-12-04,2023-12-11,0.39476400715582227
2023-11-27,2023-12-04,0.3870362721739168
2023-11-20,2023-11-27,0.38373291893478967
2023-11-13,2023-11-20,0.3821745509534792
2023-11-06,2023-11-13,0.34254205610360006
2023-10-30,2023-11-06,0.295911384735249
2023-10-23,2023-10-30,0.26507194230698605
2023-10-16,2023-10-23,0.2476321751699817
2023-10-09,2023-10-16,0.2566736131563226
2023-10-02,2023-10-09,0.2660677758870643
2023-09-25,2023-10-02,0.24321747980942282
2023-09-18,2023-09-25,0.24716205914588385
2023-09-11,2023-09-18,0.24918875652043973
2023-09-04,2023-09-11,0.256693990136173
2023-08-28,2023-09-04,0.26298402143830363
2023-08-21,2023-08-28,0.2711500784312727
2023-08-14,2023-08-21,0.28940718062378745
2023-08-07,2023-08-14,0.2936821614403669
2023-07-31,2023-08-07,0.314796313449761
2023-07-24,2023-07-31,0.31727336963584885
2023-07-17,2023-07-24,0.3131810391826939
2023-07-10,2023-07-17,0.2835105856416218
2023-07-03,2023-07-10,0.29215517217438297
2023-06-26,2023-07-03,0.29059582687667973
2023-06-19,2023-06-26,0.26074427068102174
2023-06-12,2023-06-19,0.27149412812818613
2023-06-05,2023-06-12,0.37724370562795134
2023-05-29,2023-06-05,0.38353245844082245
2023-05-22,2023-05-29,0.3605117636844013
2023-05-15,2023-05-22,0.3712297567341985
2023-05-08,2023-05-15,0.37859350571937356
2023-05-01,2023-05-08,0.39587776162161387
2023-04-24,2023-05-01,0.3888523097877362
2023-04-17,2023-04-24,0.4518619105376708
2023-04-10,2023-04-17,0.38975153866778717
2023-04-03,2023-04-10,0.3816728619727646
2023-03-27,2023-04-03,0.3559403068726866
2023-03-20,2023-03-27,0.34569789158207226
2023-03-13,2023-03-20,0.3312065846794922
2023-03-06,2023-03-13,0.3370671745793363
2023-02-27,2023-03-06,0.36901999770413024
2023-02-20,2023-02-27,0.3998056754073579
2023-02-13,2023-02-20,0.3644926498287443
2023-02-06,2023-02-13,0.39304148768580854
2023-01-30,2023-02-06,0.395466541256814
2023-01-23,2023-01-30,0.37607932276797934
2023-01-16,2023-01-23,0.35041725205026214
2023-01-09,2023-01-16,0.2976601527447022
2023-01-02,2023-01-09,0.24990013316573065
2022-12-26,2023-01-02,0.2592016014298871
2022-12-19,2022-12-26,0.2662216656410776
2022-12-12,2022-12-19,0.30813943176981684
2022-12-05,2022-12-12,0.32291829943480255
2022-11-28,2022-12-05,0.3130998148805126
2022-11-21,2022-11-28,0.3128692059658587
2022-11-14,2022-11-21,0.32968204377708366
2022-11-07,2022-11-14,0.40305199028070343
2022-10-31,2022-11-07,0.40546472618603113
2022-10-24,2022-10-31,0.3620834063894975
2022-10-17,2022-10-24,0.37025739253013934
2022-10-10,2022-10-17,0.42332415233212045
2022-10-03,2022-10-10,0.4199118540186472
2022-09-26,2022-10-03,0.44674557637531365
2022-09-19,2022-09-26,0.447487582543855
2022-09-12,2022-09-19,0.5100176586679099
2022-09-05,2022-09-12,0.5037932303121784
2022-08-29,2022-09-05,0.4291758121539493
2022-08-22,2022-08-29,0.4631751345400759
2022-08-15,2022-08-22,0.5693123177427191
2022-08-08,2022-08-15,0.5275096021151842
2022-08-01,2022-08-08,0.517126288767587
2022-07-25,2022-08-01,0.5131680961042127
2022-07-18,2022-07-25,0.44759451258554206
2022-07-11,2022-07-18,0.4623413334373664
2022-07-04,2022-07-11,0.4558850029789608
2022-06-27,2022-07-04,0.48980034763471225
2022-06-20,2022-06-27,0.4844384152646628
2022-06-13,2022-06-20,0.4912066335056535
2022-06-06,2022-06-13,0.5676021236796305
2022-05-30,2022-06-06,0.48153419892990906
2022-05-23,2022-05-30,0.5415136853904081
2022-05-16,2022-05-23,0.5970572947693187
2022-05-09,2022-05-16,0.7412374294214206
2022-05-02,2022-05-09,0.7894293081938352
2022-04-25,2022-05-02,0.8857295327269292
2022-04-18,2022-04-25,0.915441537060068
2022-04-11,2022-04-18,1.0271537672530209
2022-04-04,2022-04-11,1.1860084437950846
2022-03-28,2022-04-04,1.183178937352669
2022-03-21,2022-03-28,0.8769121441745683
2022-03-14,2022-03-21,0.7885578736964057
2022-03-07,2022-03-14,0.8224062363768161
2022-02-28,2022-03-07,0.8584091458815302
2022-02-21,2022-02-28,0.9297541374262156
2022-02-14,2022-02-21,1.0430482476621208
2022-02-07,2022-02-14,1.144462572016182
2022-01-31,2022-02-07,1.036304739192984
2022-01-24,2022-01-31,1.1236117209724572
2022-01-17,2022-01-24,1.4111611810454974
2022-01-10,2022-01-17,1.1703087213833054
2022-01-03,2022-01-10,1.377621310623346
2021-12-27,2022-01-03,1.4556245818760905
2021-12-20,2021-12-27,1.245247291234827
2021-12-13,2021-12-20,1.3480753602785909
2021-12-06,2021-12-13,1.3796247528438943
2021-11-29,2021-12-06,1.5937003041319262
2021-11-22,2021-11-29,1.8427675148570195
2021-11-15,2021-11-22,2.041544619194505
2021-11-08,2021-11-15,2.0208847262974023
2021-11-01,2021-11-08,1.9657588743987169
2021-10-25,2021-11-01,2.12330176387748
2021-10-18,2021-10-25,2.15804630394853
2021-10-11,2021-10-18,2.193642061864545
2021-10-04,2021-10-11,2.2535468484876686
2021-09-27,2021-10-04,2.2109371949733845
2021-09-20,2021-09-27,2.2873157181984287
2021-09-13,2021-09-20,2.5845873030217734
2021-09-06,2021-09-13,2.913831489909873
2021-08-30,2021-09-06,2.8544964562530013
2021-08-23,2021-08-30,2.716755915293143
2021-08-16,2021-08-23,2.1707223608247124
2021-08-09,2021-08-16,1.428689568239791
2021-08-02,2021-08-09,1.3174702443663358
2021-07-26,2021-08-02,1.23
2021-07-19,2021-07-26,1.18
2021-07-12,2021-07-19,1.3474678385462624
2021-07-05,2021-07-12,1.4592915207707515
2021-06-28,2021-07-05,1.33
2021-06-21,2021-06-28,1.4289827067355856
2021-06-14,2021-06-21,1.56
2021-06-07,2021-06-14,1.68
2021-05-31,2021-06-07,1.58
2021-05-24,2021-05-31,1.3302378556477732
2021-05-17,2021-05-24,2.31
2021-05-10,2021-05-17,1.771019533
2021-05-03,2021-05-10,1.33
2021-04-26,2021-05-03,1.094466286
2021-04-19,2021-04-26,1.278036844
2021-04-12,2021-04-19,1.27778795
2021-04-05,2021-04-12,1.195893949
2021-03-29,2021-04-05,1.190772405
2021-03-22,2021-03-29,1.189231214
2021-03-15,2021-03-22,1.060571972
2021-03-08,2021-03-15,1.13252272
2021-03-01,2021-03-08,1.313494922
2021-02-22,2021-03-01,1.090032311
2021-02-15,2021-02-22,0.842793461
2021-02-08,2021-02-15,0.66382059
2021-02-01,2021-02-08,0.345494567
2021-01-25,2021-02-01,0.353760168
2021-01-18,2021-01-25,0.381493121
2021-01-11,2021-01-18,0.303479126
2021-01-04,2021-01-11,0.205072845
2020-12-28,2021-01-04,0.154613922
2020-12-21,2020-12-28,0.162125703
2020-12-14,2020-12-21,0.153978541
2020-12-07,2020-12-14,0.158839627
2020-11-30,2020-12-07,0.166538102
2020-11-23,2020-11-30,0.145466453
2020-11-16,2020-11-23,0.100594271
2020-11-09,2020-11-16,0.106603277
2020-11-02,2020-11-09,0.09821086
2020-10-26,2020-11-02,0.106428603
2020-10-19,2020-10-26,0.10741309
2020-10-12,2020-10-19,0.10650477
2020-10-05,2020-10-12,0.096862942
2020-09-28,2020-10-05,0.101322387
2020-09-21,2020-09-28,0.089367946
2020-09-14,2020-09-21,0.094979651
2020-09-07,2020-09-14,0.093575424
2020-08-31,2020-09-07,0.117493902
2020-08-24,2020-08-31,0.121448533
2020-08-17,2020-08-24,0.138707602
2020-08-10,2020-08-17,0.145187003
2020-08-03,2020-08-10,0.133812329
2020-07-27,2020-08-03,0.148158685
2020-07-20,2020-07-27,0.123911877
2020-07-13,2020-07-20,0.127110047
2020-07-06,2020-07-13,0.098234881
2020-06-29,2020-07-06,0.080275607
2020-06-22,2020-06-29,0.078364366
2020-06-15,2020-06-22,0.076637944
2020-06-08,2020-06-15,0.086513662
2020-06-01,2020-06-08,0.074129002
2020-05-25,2020-06-01,0.051572525
2020-05-18,2020-05-25,0.051251702
2020-05-11,2020-05-18,0.047684201
2020-05-04,2020-05-11,0.049001975
2020-04-27,2020-05-04,0.045898038
2020-04-20,2020-04-27,0.035544878
2020-04-13,2020-04-20,0.033558608
2020-04-06,2020-04-13,0.031880117
2020-03-30,2020-04-06,0.028142326
2020-03-23,2020-03-30,0.027127233
2020-03-16,2020-03-23,0.02710977
2020-03-09,2020-03-16,0.042924289
2020-03-02,2020-03-09,0.0459352
2020-02-24,2020-03-02,0.061673429
2020-02-17,2020-02-24,0.062056126
2020-02-10,2020-02-17,0.061774078
2020-02-03,2020-02-10,0.055633698
2020-01-27,2020-02-03,0.044553782
2020-01-20,2020-01-27,0.041955528
2020-01-13,2020-01-20,0.037699484
2020-01-06,2020-01-13,0.034560461
2019-12-30,2020-01-06,0.034138443
2019-12-23,2019-12-30,0.034362236
2019-12-16,2019-12-23,0.036432558
2019-12-09,2019-12-16,0.038565072
2019-12-02,2019-12-09,0.039548172
2019-11-25,2019-12-02,0.035007682
2019-11-18,2019-11-25,0.044991693
2019-11-11,2019-11-18,0.043824416
2019-11-04,2019-11-11,0.041665573
2019-10-28,2019-11-04,0.042293258
